ano_eje;sec_ejec;pliego;ejecutora;origen;fuente_financ_agregada;fuente_financ;tipo_recurso;tipo_transaccion;generica;subgenerica;subgenerica_det;especifica;especifica_det;presupuesto;modificacion;pim;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12;total_prog;saldo;porcentaje
2021;301280;;;1;2;09;0;1;3; 3; 9; 2; 4;15860;0;15860;455.9;980.4;1991.3;799.6;870.7;58.5;175.5;180.8;239.3;297.8;1886.9;356.3;8293;7567;52.29
2021;301280;;;1;2;09;0;1;3; 3; 9; 2; 7;221307;0;221307;18403.3;9583.4;17430.2;23607.9;19849;24308.8;23567.2;26566.4;36479.3;37232.4;40596.5;42319.8;319944.2;-98637.2;144.57
2021;301280;;;1;2;09;0;1;3; 3; 9; 2; 9;114846;0;114846;21572.8;15413.4;11001.1;17134;69961.2;63545.4;62851.1;66825.5;70613.6;64805.4;67082;56239.7;587045.2;-472199.2;511.16
2021;301280;;;1;2;09;0;1;3; 3; 9; 2;15;36496;0;36496;4815.2;18829.5;6366.8;16248.2;127365.3;22435.5;64588.1;40781.3;16357.9;2833.1;10355.1;18658.3;349634.3;-313138.3;958.01
2021;301280;;;1;2;09;0;1;3; 3; 9; 2;23;24922017;0;24922017;1285316.8;6880932.05;1898313.52;748939.94;2429381.95;929572.48;788874.82;1941724.82;1208225.92;729685.42;1829468.82;832984.21;21503420.75;3418596.25;86.28
2021;301280;;;1;2;09;0;1;3; 3; 9; 2;24;38598548;0;38598548;2384830.75;14170640.45;3395839.52;1446808.14;4343461.13;1806045.11;1328470.92;3765025.97;2124371.22;1901478.18;3080345.44;1822670.63;41569987.46;-2971439.46;107.7
2021;301280;;;1;2;09;0;1;3; 3; 9; 2;27;21685350;0;21685350;1257179.78;6741571.54;1375902.33;688858.12;2196463.44;938536.64;820211.87;2707021.27;935482.65;807478.62;1905238.09;693845.2;21067789.55;617560.45;97.15
2021;301280;;;1;2;09;0;1;5; 1; 1; 1; 1;1728381;0;1728381;6757.48;6773.24;7461.26;6856.47;6777.74;7172.07;6408.29;5816.76;5573.6;6565.68;9232.2;7446.16;82840.95;1645540.05;4.79
2021;301280;;;1;2;09;0;1;5; 1; 2; 2;99;0;0;0;26859.29;19616.34;17300.73;16008.01;14898.22;13143.14;13849.36;13828.04;16000.31;15504.4;15304.3;18399.65;200711.79;-200711.79;0
2021;301280;;;1;2;09;0;1;5; 2; 1; 1; 1;4800000;0;4800000;333319.06;250967.13;232999.02;238727.06;340616.99;293145.79;297343.09;398749.13;440009.62;264921.18;461150.71;958964.15;4510912.93;289087.07;93.98
2021;301280;;;1;2;09;0;1;5; 2; 1; 5; 1;0;0;0;0;0;0;0;67343.35;5322.2;14277.5;6465;0;0;0;0;93408.05;-93408.05;0
2021;301280;;;1;2;09;0;1;5; 2; 2; 1; 1;6595828;0;6595828;0;0;0;0;0;0;0;0;0;0;0;0;0;6595828;0
2021;301280;;;1;2;09;0;1;5; 2; 2; 1;99;0;0;0;143826.63;77994.18;17634.76;40321.5;368723.77;74536.71;36062.52;22785.86;6934.26;397365.49;64772.93;64115.93;1315074.54;-1315074.54;0
2021;301280;;;1;2;09;0;1;5; 5; 1; 1;99;0;0;0;0;0;0;0;0;0;0;243392;65;-1310;0;0;242147;-242147;0
2021;301280;;;1;2;09;0;1;5; 5; 1; 4; 2;753664;0;753664;50531.95;24914.5;31733.65;39939.61;39985.37;21923.06;25825.77;24526.68;19488.46;18253.34;19795.62;18765.32;335683.33;417980.67;44.54
2021;301280;;;1;2;09;0;1;5; 5; 1; 4;99;0;0;0;63979.9;42745.32;42970.7;47766.29;33875.53;66174.15;101918.08;41950.65;69196.06;114447.16;86313.04;44644.04;755980.92;-755980.92;0
2021;301280;;;1;2;09;0;1;9; 1; 1; 1; 1;0;32135686;32135686;10000000;34060960.03;-69546.59;-5558.34;-7440.33;-103468.14;-3076.33;-8148.95;-8796.96;-42622.45;-15607.32;-7319.42;43789375.2;-11653689.2;136.26
2021;301280;;;1;3;19;0;1;8; 2; 2; 1; 1;414676;232823;647499;0;0;0;0;0;232823;0;0;0;0;0;89432.53;322255.53;325243.47;49.77
2021;301280;;;1;3;19;0;1;9; 1; 1; 1; 1;0;0;0;0;5951;0;0;0;0;0;0;0;0;0;0;5951;-5951;0
2021;301280;;;1;4;13;0;1;4; 1; 3; 1; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;3573.75;17742.5;21316.25;-21316.25;0
2021;301280;;;1;4;13;0;1;9; 1; 1; 1; 1;0;0;0;0;60971.99;0;0;0;0;0;0;0;0;0;0;60971.99;-60971.99;0
2021;301280;;;1;5;07;0;1;4; 1; 4; 5; 1;1705451;0;1705451;195601.97;195823.57;177016.93;166969.5;180456.63;191924.96;180019.04;194161.66;215802.55;207899.04;194056.73;225500.65;2325233.23;-619782.23;136.34
2021;301280;;;1;5;07;0;1;5; 1; 1; 1; 1;0;0;0;358.77;371.71;340.46;414.8;420.05;455.56;440.2;469.77;991.72;2347.05;3561.52;5092.96;15264.57;-15264.57;0
2021;301280;;;1;5;07;0;1;9; 1; 1; 1; 1;0;2389318;2389318;0;2389317.04;0;0;0;0;0;0;0;0;0;0;2389317.04;0.96;100
2021;301280;;;1;5;08;0;1;1; 2; 1; 1; 1;101815889;0;101815889;5687911.77;36118449.53;7556654.31;2852523.86;11031152.11;5179175.11;2988945.03;9471928.49;4477036.03;1915947.44;8750955.58;3083145.16;99113824.42;2702064.58;97.35
2021;301280;;;1;5;08;0;1;1; 2; 1; 1; 2;0;0;0;1491602.5;731326.32;663027.08;1191906.03;547339.32;393207.65;1044460.87;1054781.52;460988.2;1098886.2;805918.47;465853.05;9949297.21;-9949297.21;0
2021;301280;;;1;5;08;0;1;1; 2; 1; 2; 1;30728607;0;30728607;2233422.54;2367533.09;1553754.93;0;2984626.61;943662.5;1272952.93;1332603.54;1763353.79;1701716.48;974364.61;1754773.76;18882764.78;11845842.22;61.45
2021;301280;;;1;5;08;0;1;1; 3; 3; 3; 1;679633;0;679633;0;9669.72;27982.52;0;284.73;32722.62;18633.46;0;2395.5;109355.25;105908.86;99305.29;406257.95;273375.05;59.78
2021;301280;;;1;5;08;0;1;1; 3; 3; 3; 4;830867;0;830867;0;0;0;0;0;0;0;0;0;0;0;0;0;830867;0
2021;301280;;;1;5;08;0;1;1; 3; 3; 3; 5;4027398;0;4027398;0;101586.12;142625.48;0;67416.2;66927.28;93630.16;149138.33;167923.28;223614.97;223647.01;249472.36;1485981.19;2541416.81;36.9
2021;301280;;;1;5;08;0;1;1; 5; 2; 1; 1;72776;0;72776;395.45;19786.11;8506.37;1641.1;985.05;1223.19;3239.36;16816.1;2791.83;17776.82;3737.84;12035.53;88934.75;-16158.75;122.2
2021;301280;;;1;5;08;0;1;5; 1; 1; 1; 1;0;0;0;1257.48;1254.72;1140.14;1279.41;1250.58;1296.19;1263.69;1325.87;2659.11;5609.05;9666;11891.06;39893.3;-39893.3;0
2021;301280;;;1;5;08;0;1;9; 1; 1; 1; 1;0;12363412;12363412;10000000;12269274.6;-27850.71;-31137.85;-12324.44;-14269.73;-33099.11;-21634.59;-11893.38;-19909.79;-14828.71;-26488.59;22055837.7;-9692425.7;178.4
2021;301280;;;1;5;18;0;1;4; 1; 4; 1; 3;4085;0;4085;2043;0;0;0;0;0;0;0;0;0;0;0;2043;2042;50.01
2021;301280;;;1;5;18;0;1;4; 1; 4; 1; 5;1731;0;1731;227.73;227.73;227.73;227.73;227.72;0;415.84;207.92;207.92;207.92;207.92;207.92;2594.08;-863.08;149.86
2021;301280;;;1;5;18;0;1;4; 1; 4; 1; 6;0;0;0;0;0;0;0.37;0;0;0;0;0;2.35;0;0;2.72;-2.72;0
2021;301280;;;1;5;18;0;1;4; 1; 4; 2; 1;1658;0;1658;251.12;0.92;79.82;297;11792.94;0;274.48;0;0;279.64;0;0;12975.92;-11317.92;782.62
2021;301280;;;1;5;18;0;1;4; 1; 4; 6; 3;0;691711;691711;0;0;0;691711;0;0;0;0;0;0;0;0;691711;0;100
2021;301280;;;1;5;18;0;1;5; 1; 1; 1; 1;0;0;0;24.55;24.54;22.48;24.9;24.15;25.46;25.7;26.59;53.94;120.45;220.49;296.06;889.31;-889.31;0
2021;301280;;;1;5;18;0;1;9; 1; 1; 1; 1;0;0;0;0;2547819.64;0;0;0;0;0;0;0;0;0;0;2547819.64;-2547819.64;0
2022;301280;;;;2;;;1;1; 5; 3; 1; 1;381000;0;381000;8424.91;31105.72;66460.19;59309.45;19781.5;3091.61;4806.06;8822.46;4903.05;6088.21;14470.27;3484.66;230748.09;150251.91;60.56
2022;301280;;;;2;;;1;1; 5; 3; 2; 1;0;0;0;95068.02;117572.09;199899.8;150178.78;77753.81;52353.7;100280.33;47366.42;39108.72;42030.06;50623.9;24014.14;996249.77;-996249.77;0
2022;301280;;;;2;;;1;1; 5; 3; 2;99;4310827;0;4310827;0;0;0;0;0;0;0;0;0;0;0;0;0;4310827;0
2022;301280;;;;2;;;1;3; 1; 9; 1; 2;0;0;0;0;0;0;0;0;0;0;0;6.5;0;0;0;6.5;-6.5;0
2022;301280;;;;2;;;1;3; 2; 1; 1; 1;212038;0;212038;26226.4;31383;33976.3;23841.6;19661.5;26464.9;22725.7;18866.4;22087.8;22127.6;30943.9;25038.8;303343.9;-91305.9;143.06
2022;301280;;;;2;;;1;3; 2; 3; 1; 1;10150;0;10150;215;255;403;209;138;105;113;250;150;198;146;95;2277;7873;22.43
2022;301280;;;;2;;;1;3; 2; 4; 1; 4;19055;0;19055;3914;2884;3914;1854;2781;2163;1442;3708;3399;2472;3296;2781;34608;-15553;181.62
2022;301280;;;;2;;;1;3; 2; 4; 1; 6;475112;0;475112;20553.5;20420.8;26903;19043.8;21379.4;19140.6;16535.4;26933.7;22032.5;16738.9;24337.9;15611.2;249630.7;225481.3;52.54
2022;301280;;;;2;;;1;3; 2; 4; 1; 7;6558;0;6558;652.5;672;370.4;284.9;416.5;765.9;314.3;362;370.4;670.7;276.5;233.2;5389.3;1168.7;82.18
2022;301280;;;;2;;;1;3; 2; 5; 2; 1;470647;0;470647;8555.1;14917.3;14200.1;10787.2;13693.2;11054.1;11754.7;16780.6;14426.2;15582.84;13055.6;13045.9;157852.84;312794.16;33.54
2022;301280;;;;2;;;1;3; 2; 5; 2; 2;320972;0;320972;47249.9;17545.4;31127.5;37149.3;32989.9;35749.1;18509.8;31795.2;17749.6;35183.4;14203.2;7983.9;327236.2;-6264.2;101.95
2022;301280;;;;2;;;1;3; 2; 5; 2;99;346502;0;346502;16218.6;17819.4;18908.3;13342;13485.3;15725.1;11058.5;17102.3;21646;16268.3;19716.2;14011.3;195301.3;151200.7;56.36
2022;301280;;;;2;;;1;3; 2; 8; 1; 6;2073600;0;2073600;0;9975;45281.9;61943.5;73600.7;78453.5;77680.5;87996;101488.5;91831.5;96729.5;87731.5;812712.1;1260887.9;39.19
2022;301280;;;;2;;;1;3; 2; 9; 1; 4;321250;0;321250;20028.4;18639.2;32385.6;25283.7;22499.6;27131.3;24171.9;23571.7;18598.5;28240.7;31641.6;24751.5;296943.7;24306.3;92.43
2022;301280;;;;2;;;1;3; 2; 9; 1; 5;4349;0;4349;322.6;161.3;161.3;161.3;161.3;0;161.3;0;0;0;161.3;322.6;1613;2736;37.09
2022;301280;;;;2;;;1;3; 2; 9; 1; 6;319722;0;319722;14669.9;12969.6;15455.3;16970.1;18814.6;19051.2;12745.6;19695.2;18715.9;20693.4;26462.8;18839.1;215082.7;104639.3;67.27
2022;301280;;;;2;;;1;3; 2; 9; 1;99;2863;0;2863;0;73.4;36.7;36.7;73.4;36.7;36.7;36.7;0;0;0;0;330.3;2532.7;11.54
2022;301280;;;;2;;;1;3; 2;10; 1; 5;31312;0;31312;2846.5;4302.8;4073.08;3663.4;3318.8;9610.2;3387.5;2555.8;2598;2775.5;6993.7;3366.3;49491.58;-18179.58;158.06
2022;301280;;;;2;;;1;3; 2;10; 1;11;2860;0;2860;13;13;22;20;24;1058.2;26;20;11;5;25;8;1245.2;1614.8;43.54
2022;301280;;;;2;;;1;3; 2;10; 1;99;133226;0;133226;13663.72;43537.27;10250.71;4661.08;4368.21;2138.8;1671.5;1958.12;1450.03;1372.8;1717.46;935.82;87725.52;45500.48;65.85
2022;301280;;;;2;;;1;3; 3; 1; 1; 2;0;0;0;1092;732;1032;720;768;576;720;696;504;468;600;1140;9048;-9048;0
2022;301280;;;;2;;;1;3; 3; 3; 1;99;148992;0;148992;1800.1;3780;180;360;0.1;11.3;23;202;12.6;1.6;0.3;4.1;6375.1;142616.9;4.28
2022;301280;;;;2;;;1;3; 3; 3; 2;99;1425300;0;1425300;28110;23180;29500;30270;40152;36512;35966;47076;43774;35710;38710;29475;418435;1006865;29.36
2022;301280;;;;2;;;1;3; 3; 4; 1; 1;17993;0;17993;4330;4253;5669.5;3572.5;4525;3357;3869.5;4895.5;5398;4296;3903.5;3583.5;51653;-33660;287.07
2022;301280;;;;2;;;1;3; 3; 4; 1; 2;0;0;0;4089.4;4507.1;4419.9;3682.5;4326.5;5242.4;4639.9;3806.6;4857;3859;5843.4;3678;52951.7;-52951.7;0
2022;301280;;;;2;;;1;3; 3; 4; 2; 1;57850;0;57850;16653.4;13197.9;18084.9;14371.9;14612.4;13333.4;11464.1;13223.8;15809.7;12861.6;22674.8;5874.3;172162.2;-114312.2;297.6
2022;301280;;;;2;;;1;3; 3; 5; 1; 1;1434462;0;1434462;13634.6;11870;16031.9;14247.68;16143.34;17542.68;18096.48;23681.02;27386.38;6842.74;952.32;5101.42;171530.56;1262931.44;11.96
2022;301280;;;;2;;;1;3; 3; 9; 2; 4;12591;0;12591;817.5;1891.7;1643.1;659.4;636.7;3607.6;1127.9;1174.3;767.6;537.1;989;1322.6;15174.5;-2583.5;120.52
2022;301280;;;;2;;;1;3; 3; 9; 2; 7;478407;0;478407;35560.5;31219.7;33161.5;18770.6;18527.4;25535.5;22941.3;25407.2;26086.6;20788.8;36364.9;39473.8;333837.8;144569.2;69.78
2022;301280;;;;2;;;1;3; 3; 9; 2; 9;101326;0;101326;66977.2;69816.4;70947.4;54300.8;55556.3;66042;76430.86;99103.62;101904.14;95023.86;85948.1;69417.5;911468.18;-810142.18;899.54
2022;301280;;;;2;;;1;3; 3; 9; 2;15;296741;0;296741;14132.3;70836.9;16280.6;9852.3;55669.9;92221.1;14316.8;2940.3;29345;27643.8;28154.9;42733.5;404127.4;-107386.4;136.19
2022;301280;;;;2;;;1;3; 3; 9; 2;23;26078416;0;26078416;1345702.52;8036367.22;1851098.18;612649.91;2529767.76;742828.7;613056.86;2036676.97;680377.38;681010.86;1624079.07;556984.06;21310599.49;4767816.51;81.72
2022;301280;;;;2;;;1;3; 3; 9; 2;24;39055433;0;39055433;2044580.5;15144212.75;3956464.59;1274005.24;4227108.28;1472040.08;1399416.42;3119176.65;1240102.16;1375078.68;2677223.37;1139337.36;39068746.08;-13313.08;100.03
2022;301280;;;;2;;;1;3; 3; 9; 2;27;20264962;0;20264962;947642.7;6905339.44;1261023.57;530376.18;1931269.04;530230.78;607224.85;1803131.45;484782.24;573464.18;1759556.72;380143.37;17714184.52;2550777.48;87.41
2022;301280;;;;2;;;1;5; 1; 1; 1; 1;826619;0;826619;6199.1;5696.03;31158.21;26968.21;22123.63;20018.78;11611.74;7657.44;674442.99;307347.14;13023.8;6743.91;1132990.98;-306371.98;137.06
2022;301280;;;;2;;;1;5; 1; 2; 2;99;932097;0;932097;22798.83;15901.59;20355.37;24234.94;26212.78;36859.43;38490.83;37378.6;42984.42;46799.17;42692.36;46678.26;401386.58;530710.42;43.06
2022;301280;;;;2;;;1;5; 2; 1; 1; 1;5211620;0;5211620;281511.35;364771.88;552218.43;440739.28;369888.28;409897.66;348797.11;397906.29;351428.52;387226.76;348880.27;250484.4;4503750.23;707869.77;86.42
2022;301280;;;;2;;;1;5; 2; 1; 5; 1;3913272;0;3913272;0;0;0;0;0;0;0;0;0;5718.61;0;0;5718.61;3907553.39;0.15
2022;301280;;;;2;;;1;5; 2; 2; 1;99;0;0;0;122400.77;160439.04;45810.75;31239.54;145362.49;31131.45;19329.69;9480.42;260696.93;21667.35;155628.64;119851.69;1123038.76;-1123038.76;0
2022;301280;;;;2;;;1;5; 5; 1; 4; 2;650383;0;650383;30901.93;35630.92;47155.14;43607.71;31854.74;15743.94;16049.67;23350.01;21443.43;18739.5;18197.89;9757.93;312432.81;337950.19;48.04
2022;301280;;;;2;;;1;5; 5; 1; 4;99;0;0;0;76917.4;56698.09;120469.93;132664.38;92083.25;82067.26;94816.21;102773.44;56922.87;90900.35;144013.69;161975.42;1212302.29;-1212302.29;0
2022;301280;;;;2;;;1;9; 1; 1; 1; 1;0;29499836;29499836;8000000;21442239.96;-717089.83;-20415.47;-265078.49;-63011.81;-241972.47;-6860.36;-83;0;0;2629420.87;30757149.4;-1257313.4;104.26
2022;301280;;;;3;;;1;9; 1; 1; 1; 1;0;17522;17522;0;8643;0;8878.2;0;0;0;0;0;0;0;0;17521.2;0.8;100
2022;301280;;;;4;;;1;4; 1; 3; 1; 1;0;1659881;1659881;24149.75;0;0;0;49978.5;0;19978.75;20246.25;209746.5;333375;346923.75;655482.25;1659880.75;0.25;100
2022;301280;;;;4;;;1;9; 1; 1; 1; 1;0;21316;21316;0;0;0;21316.25;0;0;0;0;0;0;0;0;21316.25;-0.25;100
2022;301280;;;;5;;;1;1; 2; 1; 1; 1;96657841;3161541;99819382;9794827.3;43789330.18;7778725;2754644.44;13660192.28;3454638.37;2062406.9;9065848.98;3383117.6;2594879.87;6676541.81;2065090.66;107080243.4;-7260861.39;107.27
2022;301280;;;;5;;;1;1; 2; 1; 1; 2;5711939;0;5711939;602694.55;503130.8;459191.25;298783.19;372808.63;283808.48;427705.7;595284.33;297218.14;394996.78;303520.14;265367.11;4804509.1;907429.9;84.11
2022;301280;;;;5;;;1;1; 2; 1; 2; 1;32669632;0;32669632;2537263.97;2280181.99;1997126.59;1753019.47;1641446.7;1700313.45;0;2212076.42;2804794.61;1518811.97;0;3512417.04;21957452.21;10712179.79;67.21
2022;301280;;;;5;;;1;1; 3; 3; 3; 1;0;0;0;41516;104672.04;116167.5;127679.43;56064.45;93937.05;94139.74;54821.64;74500;78881.72;36083.39;49434.23;927897.19;-927897.19;0
2022;301280;;;;5;;;1;1; 3; 3; 3; 4;175740;0;175740;0;0;0;0;0;0;0;0;0;0;0;0;0;175740;0
2022;301280;;;;5;;;1;1; 3; 3; 3; 5;0;0;0;260626.8;260644.47;258085.79;232170.33;282149.17;256796.88;290363.81;248831.94;322647.81;285790.47;319983.75;273211.48;3291302.7;-3291302.7;0
2022;301280;;;;5;;;1;1; 5; 2; 1; 1;34690;0;34690;398.7;398.7;675.5;1486.75;528.8;74.83;4719.54;4928.55;0;645.09;1970.4;0;15826.86;18863.14;45.62
2022;301280;;;;5;;;1;4; 1; 4; 1; 3;2958;2720;5678;0;0;0;0;0;0;5677.22;0;0;0;0;0;5677.22;0.78;99.99
2022;301280;;;;5;;;1;4; 1; 4; 1; 5;2183;251;2434;207.92;207.92;207.92;207.92;207.92;0;346.68;173.34;173.34;173.34;173.34;173.34;2252.98;181.02;92.56
2022;301280;;;;5;;;1;4; 1; 4; 1; 6;0;7;7;0;0;0;0;0.07;0;0;0;0;0;6.18;0;6.25;0.75;89.29
2022;301280;;;;5;;;1;4; 1; 4; 2; 1;6536;-5266;1270;235;0;3.59;355.04;0.64;1.93;342.09;0.64;1.93;328.27;0;0;1269.13;0.87;99.93
2022;301280;;;;5;;;1;4; 1; 4; 5; 1;2080757;553086;2633843;234152.82;232513.24;186157.98;173429.12;212355.94;232296.44;215442.75;220206.61;245017.36;240707.57;209596.05;231967.04;2633842.92;0.08;100
2022;301280;;;;5;;;1;4; 1; 4; 6; 3;0;1187894;1187894;0;0;0;0;1187894;0;0;0;0;0;0;0;1187894;0;100
2022;301280;;;;5;;;1;5; 1; 1; 1; 1;0;168285;168285;18511.67;20906.17;21008.59;28778.03;33027.65;38868.93;44080.36;46791.14;61618.13;60590.78;65141.58;63112.37;502435.4;-334150.4;298.56
2022;301280;;;;5;;;1;9; 1; 1; 1; 1;0;21762271;21762271;8000000;13648870.77;-207812.8;3147.05;-12307.11;-99313.34;-10023.45;-30795.99;0;0;0;-48330.34;21243434.79;518836.21;97.62
2023;301280;;;;2;;;1;1; 5; 3; 1; 1;381381;0;381381;35869.06;49626.09;58362.55;35686.04;31647.37;40425.02;39709.51;20213.06;32458.31;31298.48;47621.84;35070.96;457988.29;-76607.29;120.09
2023;301280;;;;2;;;1;1; 5; 3; 2; 1;0;0;0;155755.86;171385.22;125143.66;192226.3;308512.45;129710.24;136995.63;248189.19;134022.21;144036.53;201879.4;135566.04;2083422.73;-2083422.73;0
2023;301280;;;;2;;;1;1; 5; 3; 2;99;4315138;0;4315138;0;0;0;0;0;0;0;0;0;0;0;0;0;4315138;0
2023;301280;;;;2;;;1;3; 2; 1; 1; 1;244611;0;244611;19184.7;24958.3;25900.6;21182.9;29480;15309.8;21517.3;25980.9;18807.8;21402.1;19614.2;17157.5;260496.1;-15885.1;106.49
2023;301280;;;;2;;;1;3; 2; 3; 1; 1;8400;0;8400;228;114;163;104;110;123;138;190;202;134;175;107;1788;6612;21.29
2023;301280;;;;2;;;1;3; 2; 4; 1; 4;19055;0;19055;2987;2472;2575;1751;3193;2678;2369;2472;2060;3708;2575;1236;30076;-11021;157.84
2023;301280;;;;2;;;1;3; 2; 4; 1; 6;475112;0;475112;26438.8;28224.3;33900.4;25990.2;37949.7;33477.3;35619.8;38985.8;30672.3;34665.4;33925.9;26857.7;386707.6;88404.4;81.39
2023;301280;;;;2;;;1;3; 2; 4; 1; 7;6558;0;6558;443.1;516.9;477.5;179.9;179.9;338.1;473.5;390.8;197.6;177.1;161;64.4;3599.8;2958.2;54.89
2023;301280;;;;2;;;1;3; 2; 5; 2; 1;163836;0;163836;8457.1;12248.8;15066.1;8678.7;15002.8;12416.9;11213.9;13837.4;12615.3;15771.2;13914.2;13857.9;153080.3;10755.7;93.44
2023;301280;;;;2;;;1;3; 2; 5; 2; 2;428892;0;428892;25825.1;26671.3;29887.5;22539;20238.1;33622.2;21448.9;19137.9;22786.3;16695.7;30679.8;33089.6;302621.4;126270.6;70.56
2023;301280;;;;2;;;1;3; 2; 5; 2;99;252689;0;252689;20812.7;17184.1;19660.5;14472.3;19330.4;22365.1;18418.5;22854;19913.3;15627.5;18631.1;11886;221155.5;31533.5;87.52
2023;301280;;;;2;;;1;3; 2; 8; 1; 6;2419607;0;2419607;94056;92787.5;104019.5;88536.5;95923.5;96422.5;90812;103904.5;98984.5;100782;89029;77620;1132877.5;1286729.5;46.82
2023;301280;;;;2;;;1;3; 2; 9; 1; 4;201250;0;201250;26260.1;26023.6;27172.5;20800.4;33512.3;27996.4;22888.3;29593.7;26678.5;25748.4;32337.8;23749.9;322761.9;-121511.9;160.38
2023;301280;;;;2;;;1;3; 2; 9; 1; 5;4349;0;4349;483.9;161.3;161.3;483.9;0;161.3;161.3;161.3;161.3;161.3;0;161.3;2258.2;2090.8;51.92
2023;301280;;;;2;;;1;3; 2; 9; 1; 6;140297;0;140297;20937.7;21313.6;18190.9;13159.3;19275.2;19559.4;13285.3;18629.8;18846.1;14527.1;23508.1;15273.3;216505.8;-76208.8;154.32
2023;301280;;;;2;;;1;3; 2; 9; 1;99;2863;0;2863;0;0;36.7;0;0;36.7;0;36.7;36.7;36.7;36.7;0;220.2;2642.8;7.69
2023;301280;;;;2;;;1;3; 2;10; 1; 5;34530;0;34530;3521.2;4221.3;5802.7;3815.5;4622.1;5926.4;5032.7;13496.2;7837.6;4004;4396.2;4986;67661.9;-33131.9;195.95
2023;301280;;;;2;;;1;3; 2;10; 1;11;144;0;144;19;27;15;33;74;56;62;77;35;56;61;29;544;-400;377.78
2023;301280;;;;2;;;1;3; 2;10; 1;99;133359;0;133359;13382.87;53386.05;14279.13;6094.35;4654.05;3756.58;3044.06;2440.54;1320.59;937.19;955.53;755.99;105006.93;28352.07;78.74
2023;301280;;;;2;;;1;3; 3; 1; 1; 2;0;0;0;1344;900;984;816;1188;888;804;1188;1020;912;804;792;11640;-11640;0
2023;301280;;;;2;;;1;3; 3; 3; 1; 2;0;0;0;0;0;0;450;0;90;0;0;0;0;0;0;540;-540;0
2023;301280;;;;2;;;1;3; 3; 3; 1;99;148992;0;148992;2.8;1.9;1.9;6.7;0;0;2;0;0;0;0;0;15.3;148976.7;0.01
2023;301280;;;;2;;;1;3; 3; 3; 2;99;1425300;0;1425300;119544;44960;68156;34170;55242;42756;61658;47112;71450;47156;38910;128414;759528;665772;53.29
2023;301280;;;;2;;;1;3; 3; 4; 1; 1;17993;0;17993;4801.5;4709.5;4865.5;4293.5;4077;4795;4579;5637.5;5348.5;4945.5;5109;3550;56711.5;-38718.5;315.19
2023;301280;;;;2;;;1;3; 3; 4; 1; 2;0;0;0;390;110;130;90;6347.2;4424.9;4756.4;4086.6;4053.3;5029.1;4338.3;3596.8;37352.6;-37352.6;0
2023;301280;;;;2;;;1;3; 3; 4; 2; 1;57850;0;57850;2160;1052.7;8431.7;12863.2;13441.1;8662.5;4009;25507.5;6098.1;5331.9;8680.6;11332.2;107570.5;-49720.5;185.95
2023;301280;;;;2;;;1;3; 3; 5; 1; 1;1430462;0;1430462;59245.66;79511.66;84458.54;82563.88;107102.66;99999.06;98099.58;111236.92;102629.72;98025.4;62178.62;63749.84;1048801.54;381660.46;73.32
2023;301280;;;;2;;;1;3; 3; 9; 2; 4;16647;0;16647;555;518.5;723.2;1273.4;1201.8;636.7;1308.7;1074.7;397.4;361.6;1016.2;180.8;9248;7399;55.55
2023;301280;;;;2;;;1;3; 3; 9; 2; 7;478407;0;478407;45307.1;55043.1;40102.9;42230.7;47500.2;36973.8;51567.7;54059.9;63995.3;52180.7;57594.5;50111.8;596667.7;-118260.7;124.72
2023;301280;;;;2;;;1;3; 3; 9; 2; 9;99599;0;99599;20219.66;30532.16;35945.68;40705.74;62335.14;48549.64;51415.72;63903.78;55636.38;45102.84;33550.32;32268.72;520165.78;-420566.78;522.26
2023;301280;;;;2;;;1;3; 3; 9; 2;15;300285;0;300285;4154.5;48300;30934;19402.1;17152.4;37220.2;13701.8;49889;33074;3630.1;38980.4;27119.4;323557.9;-23272.9;107.75
2023;301280;;;;2;;;1;3; 3; 9; 2;23;26104494;0;26104494;1171425.07;7389289;1699471.37;724415.82;2340489.87;718368.3;775995.68;2406002.29;679801.07;604728.43;2328333.85;669565.99;21507886.74;4596607.26;82.39
2023;301280;;;;2;;;1;3; 3; 9; 2;24;39094488;0;39094488;1620039.21;12723567.2;2771855.49;1655770.47;4120987.38;1342696.51;1169192.19;4569520.62;1230603.06;1088287.16;4074390.01;1008699.58;37375608.88;1718879.12;95.6
2023;301280;;;;2;;;1;3; 3; 9; 2;27;20285227;0;20285227;1059012.61;8492232.58;1414281.2;872606.83;2319054.39;838389.19;779830.94;2861504.64;880416.29;713189.97;2646360.78;688079.8;23564959.22;-3279732.22;116.17
2023;301280;;;;2;;;1;5; 1; 1; 1; 1;1100658;0;1100658;2497.89;7868.04;45297.11;207209.45;185794.63;176162.75;175727.69;153694.1;139072.49;95212.73;63565.2;58305.5;1310407.58;-209749.58;119.06
2023;301280;;;;2;;;1;5; 1; 2; 2;99;0;0;0;48035.13;49759.26;48467.21;58349.48;49019.3;57512.54;56152.86;50358.49;57609.37;56453.82;55149.06;60302.43;647168.95;-647168.95;0
2023;301280;;;;2;;;1;5; 2; 1; 1; 1;5063282;0;5063282;242676.74;301579.41;359152.66;341952.87;480103.89;434705.56;452117.16;392467.59;439282.6;429622.66;368927.1;305682.35;4548270.59;515011.41;89.83
