ano_eje;sec_ejec;pliego;ejecutora;sec_func;programa;prod_pry;act_ai_obra;funcion;division_func;grupo_func;meta;finalidad;unidad_medida;cantidad;departamento;provincia;distrito;origen;fuente_financ_agregada;fuente_financ;tipo_recurso;categ_gasto;tipo_transaccion;generica;subgenerica;subgenerica_det;especifica;especifica_det;presupuesto;modificacion;pim;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12;total_prog;saldo;porcentaje;compromiso;certificado;devengado;girado;pagado;calendario
2019;301280;000;031;;9002;3999999;5000605;17;055;0126;;;00069;300;15;01;31;;2;;;5;2;3; 1; 6; 1; 4;0;21840;21840;0;0;0;0;0;0;0;0;0;0;0;0;0;21840;0;16900;16900;16900;0;0;0
2019;301280;000;031;;9002;3999999;5000605;17;055;0126;;;00248;4;15;01;31;;2;;;5;2;3; 2; 7;11;99;0;19542;19542;0;0;0;0;0;0;0;0;0;0;0;0;0;19542;0;19540.8;19540.8;19540.8;19540.8;0;0
2019;301280;000;031;;9002;3999999;5000605;17;055;0126;;;00248;4;15;01;31;;2;;;5;2;3; 1; 5; 4; 1;0;16420;16420;0;0;0;0;0;0;0;0;0;0;0;0;0;16420;0;16420;16420;0;16420;0;0
2019;301280;000;031;;9002;3999999;5000619;20;043;0093;;;00063;1540;15;01;31;;2;;;5;2;3; 1; 8; 1; 2;0;111;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000619;20;043;0093;;;00063;1540;15;01;31;;2;;;5;2;3; 1; 8; 1;99;0;5000;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000619;20;043;0093;;;00063;1540;15;01;31;;2;;;5;2;3; 1; 8; 2; 1;0;1125;1125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000619;20;043;0093;;;00063;1540;15;01;31;;2;;;5;2;3; 1; 2; 1; 1;0;641;641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;1; 1; 1; 1; 2;55463;28125;83588;0;0;0;0;0;0;0;0;0;0;0;0;0;83588;0;83588;83588;79324.85;73676.84;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;1; 3; 1; 1; 5;4992;2381;7373;0;0;0;0;0;0;0;0;0;0;0;0;0;7373;0;7373;7373;6974.42;4594.35;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 1; 1; 1;54;750;804;0;0;0;0;0;0;0;0;0;0;0;0;0;804;0;750;750;750;750;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 2; 5; 1;99;11600;-1850;9750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 2; 7;11;99;97510;9840;107350;0;0;0;0;0;0;0;0;0;0;0;0;0;107350;0;104350;104350;104350;104350;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;1; 1; 9; 1; 1;1200;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;1200;1200;1200;1200;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;1; 1; 9; 1; 3;800;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;800;800;800;800;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 6; 1; 1;1800;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 6; 1; 3;17900;0;17900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 6; 1;99;600;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 8; 1; 2;177;0;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 8; 1;99;80;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;72;72;72;72;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 8; 2; 1;6364;-1692;4672;0;0;0;0;0;0;0;0;0;0;0;0;0;4672;0;302.6;302.6;302.6;302.6;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 2; 1; 1;652;-652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 2; 1; 2;0;960;960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 3; 1; 2;7002;1540;8542;0;0;0;0;0;0;0;0;0;0;0;0;0;8542;0;7375;7375;7375;4875;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 5; 3; 2;638;-409;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 5; 3; 1;802;-516;286;0;0;0;0;0;0;0;0;0;0;0;0;0;286;0;286;286;286;286;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 5; 4; 1;1375;0;1375;0;0;0;0;0;0;0;0;0;0;0;0;0;1375;0;1000;1000;1000;1000;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1; 5; 1; 2;80;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1;11; 1; 1;2662;0;2662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1;11; 1; 4;405;0;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1;11; 1; 5;750;0;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1;99; 1; 1;304;0;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1;99; 1; 4;5880;1482;7362;0;0;0;0;0;0;0;0;0;0;0;0;0;7362;0;7252.4;7252.4;7252.4;7252.4;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 1;99; 1;99;7809;-499;7310;0;0;0;0;0;0;0;0;0;0;0;0;0;7310;0;6500;6500;6500;6500;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 2; 4; 1; 1;58758;1424967;1483725;0;0;0;0;0;0;0;0;0;0;0;0;0;1483725;0;1442224.61;1442224.61;1442224.61;710929;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 2; 4; 1; 5;38000;-4000;34000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 2; 4; 1;99;35800;2100;37900;0;0;0;0;0;0;0;0;0;0;0;0;0;37900;0;15480;15480;15480;15480;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 2; 5; 1; 1;180048;-2500;177548;0;0;0;0;0;0;0;0;0;0;0;0;0;177548;0;168507;168507;168507;168507;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 2; 7; 1; 1;0;20500;20500;0;0;0;0;0;0;0;0;0;0;0;0;0;20500;0;20500;20500;20500;20500;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 2; 7; 2;99;210000;0;210000;0;0;0;0;0;0;0;0;0;0;0;0;0;210000;0;207700;207700;207699.98;207699.98;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 2; 8; 1; 1;223200;-980;222220;0;0;0;0;0;0;0;0;0;0;0;0;0;222220;0;172727.77;172727.77;166781.1;165142.87;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 2; 8; 1; 2;13608;0;13608;0;0;0;0;0;0;0;0;0;0;0;0;0;13608;0;11156.08;11156.08;10970.81;10081.61;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 2; 8; 1; 4;6000;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;4600;4600;4600;4600;0;0
2019;301280;000;031;;9002;3999999;5000637;21;046;0101;;;00010;10850;15;01;31;;2;;;5;2;3; 2; 8; 1; 5;0;980;980;0;0;0;0;0;0;0;0;0;0;0;0;0;980;0;980;980;980;980;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;1; 1; 9; 2; 1;345105;-11719;333386;0;0;0;0;0;0;0;0;0;0;0;0;0;333386;0;244056.83;333384.23;244012.54;244012.54;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;1; 3; 1; 1; 5;43550;650;44200;0;0;0;0;0;0;0;0;0;0;0;0;0;44200;0;39191.04;39191.04;38361.72;29627.66;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 1; 1; 1;6936;11520;18456;0;0;0;0;0;0;0;0;0;0;0;0;0;18456;0;6490.48;6490.48;5835.76;5835.76;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 1; 1; 2;0;2145;2145;0;0;0;0;0;0;0;0;0;0;0;0;0;2145;0;2145;2145;1430;1430;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 2; 1; 1;90378;87166;177544;0;0;0;0;0;0;0;0;0;0;0;0;0;177544;0;99930;99930;99930;99930;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 5; 2; 1;281135;-39705;241430;0;0;0;0;0;0;0;0;0;0;0;0;0;241430;0;215611.5;218011.5;215611.5;117641;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 5; 3; 2;150;-150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 5; 3; 1;14784;50;14834;0;0;0;0;0;0;0;0;0;0;0;0;0;14834;0;7635.9;8485.9;7635.9;6043.9;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 5; 4; 1;9355;42620;51975;0;0;0;0;0;0;0;0;0;0;0;0;0;51975;0;41102.6;41102.6;41102.6;41102.6;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 5; 1; 1;2780;-463;2317;0;0;0;0;0;0;0;0;0;0;0;0;0;2317;0;51.9;51.9;51.9;51.9;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 5; 1; 2;2771;742;3513;0;0;0;0;0;0;0;0;0;0;0;0;0;3513;0;2574.65;2574.65;2574.65;2574.65;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1;10; 1; 4;49312;62945;112257;0;0;0;0;0;0;0;0;0;0;0;0;0;112257;0;112255.55;112255.55;110245.55;103383.05;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1;10; 1; 5;117386;-9768;107618;0;0;0;0;0;0;0;0;0;0;0;0;0;107618;0;63615;76115;63615;17460;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1;11; 1; 2;0;2605;2605;0;0;0;0;0;0;0;0;0;0;0;0;0;2605;0;1886.41;1886.41;1886.41;1886.41;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1;11; 1; 5;48;1381;1429;0;0;0;0;0;0;0;0;0;0;0;0;0;1429;0;1025.8;1025.8;1025.8;1025.8;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1;99; 1; 2;6081;17050;23131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1;99; 1;99;53223;-546;52677;0;0;0;0;0;0;0;0;0;0;0;0;0;52677;0;41052.58;41052.58;41052.58;24973.38;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 1; 2;99;0;98;98;0;0;0;0;0;0;0;0;0;0;0;0;0;98;0;76;76;76;76;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 2; 1; 1;477373;-392406;84967;0;0;0;0;0;0;0;0;0;0;0;0;0;84967;0;84966.74;84966.74;84921.8;84921.8;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 4; 1; 5;163467;83296;246763;0;0;0;0;0;0;0;0;0;0;0;0;0;246763;0;87385.8;225681.8;87385.8;87385.8;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 4; 1;99;336224;-83092;253132;0;0;0;0;0;0;0;0;0;0;0;0;0;253132;0;62874.04;62874.04;62874.04;35534.2;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 6; 3; 3;10975;-1134;9841;0;0;0;0;0;0;0;0;0;0;0;0;0;9841;0;4120;4120;4120;4120;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 7;11; 3;10527874;822873;11350747;0;0;0;0;0;0;0;0;0;0;0;0;0;11350747;0;10975929.55;11007732.22;10975929.55;10129356.7;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 7;11;99;1181267;-1066094;115173;0;0;0;0;0;0;0;0;0;0;0;0;0;115173;0;113062.6;113062.6;98476.27;94070.15;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 8; 1; 1;1588044;353373;1941417;0;0;0;0;0;0;0;0;0;0;0;0;0;1941417;0;1934443.82;1934443.82;1908247.69;1890142.67;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 8; 1; 2;85374;11414;96788;0;0;0;0;0;0;0;0;0;0;0;0;0;96788;0;96530.42;96533.33;95716.16;87243.77;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 8; 1; 4;37200;3500;40700;0;0;0;0;0;0;0;0;0;0;0;0;0;40700;0;40500;40500;40500;40452;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 8; 1; 5;0;22223;22223;0;0;0;0;0;0;0;0;0;0;0;0;0;22223;0;22222.22;22222.22;22222.22;19953.46;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 9; 1; 1;0;33241;33241;0;0;0;0;0;0;0;0;0;0;0;0;0;33241;0;24750;24750;24750;0;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;1; 1; 8; 1; 1;483889;-44820;439069;0;0;0;0;0;0;0;0;0;0;0;0;0;439069;0;439068.48;439068.48;433852.74;418677.3;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;1; 1; 9; 1; 1;80649;-1995;78654;0;0;0;0;0;0;0;0;0;0;0;0;0;78654;0;76698.67;78654;59790.25;59790.25;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;1; 1; 9; 1; 3;40325;-4813;35512;0;0;0;0;0;0;0;0;0;0;0;0;0;35512;0;35511.74;35511.74;35418.74;35418.74;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;1; 1; 9; 3; 3;0;8548;8548;0;0;0;0;0;0;0;0;0;0;0;0;0;8548;0;5315.21;8524.5;5315.21;5315.21;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;1; 1; 9; 3;99;7259;-232;7027;0;0;0;0;0;0;0;0;0;0;0;0;0;7027;0;6791.15;6967.13;5327.12;5327.12;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;1; 3; 1; 1; 6;1172;0;1172;0;0;0;0;0;0;0;0;0;0;0;0;0;1172;0;842.04;842.04;604.55;558.6;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 5;99;99;0;1402;1402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 6; 1; 1;0;19150;19150;0;0;0;0;0;0;0;0;0;0;0;0;0;19150;0;5539.54;5539.54;5539.54;4753.66;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 6; 1; 3;24277;0;24277;0;0;0;0;0;0;0;0;0;0;0;0;0;24277;0;91.33;91.33;91.33;0;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 6; 1; 4;138446;-21840;116606;0;0;0;0;0;0;0;0;0;0;0;0;0;116606;0;102569.5;102569.5;102569.5;102569.5;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 6; 1;99;19020;799;19819;0;0;0;0;0;0;0;0;0;0;0;0;0;19819;0;245.5;245.5;245.5;245.5;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 2; 1; 3;16221;339;16560;0;0;0;0;0;0;0;0;0;0;0;0;0;16560;0;16560;16560;16560;16560;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1; 3; 1; 1;230397;6055;236452;0;0;0;0;0;0;0;0;0;0;0;0;0;236452;0;168423.84;184523.16;168423.84;155191.96;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1;11; 1; 1;20720;0;20720;0;0;0;0;0;0;0;0;0;0;0;0;0;20720;0;4388.05;4388.05;4388.05;1049.85;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1;11; 1; 3;0;41;41;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1;11; 1; 4;432;60;492;0;0;0;0;0;0;0;0;0;0;0;0;0;492;0;445;445;445;445;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 1;99; 1; 1;19694;0;19694;0;0;0;0;0;0;0;0;0;0;0;0;0;19694;0;17133.68;17133.68;17133.68;0;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 2; 1; 2;936173;55748;991921;0;0;0;0;0;0;0;0;0;0;0;0;0;991921;0;991920.5;991920.5;991917.87;991917.87;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 4; 1; 3;24699;287000;311699;0;0;0;0;0;0;0;0;0;0;0;0;0;311699;0;122001.8;134446.56;122001.8;86515.8;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 6; 3; 2;0;63339;63339;0;0;0;0;0;0;0;0;0;0;0;0;0;63339;0;63339;63339;63339;63339;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 6; 3; 4;24469;7716;32185;0;0;0;0;0;0;0;0;0;0;0;0;0;32185;0;27273.23;32165.43;25924.79;25924.79;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 6; 3;99;0;38733;38733;0;0;0;0;0;0;0;0;0;0;0;0;0;38733;0;38597.53;38597.53;38597.53;38597.53;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;5;2;3; 2; 7; 2; 1;0;32000;32000;0;0;0;0;0;0;0;0;0;0;0;0;0;32000;0;32000;32000;32000;0;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;6;2;6; 3; 2; 5; 2;4537;0;4537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;14191624;15;01;31;;2;;;6;2;6; 3; 2; 9;99;1920;0;1920;0;0;0;0;0;0;0;0;0;0;0;0;0;1920;0;840;840;840;0;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 1; 6; 1;99;0;2686;2686;0;0;0;0;0;0;0;0;0;0;0;0;0;2686;0;2215.8;2215.8;2215.8;2215.8;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 1; 8; 1;99;0;64;64;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 1; 1; 1; 1;40880;14819;55699;0;0;0;0;0;0;0;0;0;0;0;0;0;55699;0;48587.4;48587.4;46667.88;46667.88;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 1; 5; 4; 1;0;9849;9849;0;0;0;0;0;0;0;0;0;0;0;0;0;9849;0;8803.3;8803.3;8803.3;8803.3;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 1;11; 1; 5;0;6934;6934;0;0;0;0;0;0;0;0;0;0;0;0;0;6934;0;5858.11;5858.11;5858.11;5858.11;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 1;11; 1; 6;0;11878;11878;0;0;0;0;0;0;0;0;0;0;0;0;0;11878;0;10157.97;10157.97;10157.97;10157.97;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 1;99; 1;99;0;2354;2354;0;0;0;0;0;0;0;0;0;0;0;0;0;2354;0;2093.6;2093.6;2093.6;2093.6;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 2; 6; 1; 2;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 2; 7;11;99;75700;-36526;39174;0;0;0;0;0;0;0;0;0;0;0;0;0;39174;0;26325.5;26325.5;26325.5;26325.5;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 1; 6; 1; 4;0;1357;1357;0;0;0;0;0;0;0;0;0;0;0;0;0;1357;0;125;125;125;125;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 1; 2; 1; 1;0;508;508;0;0;0;0;0;0;0;0;0;0;0;0;0;508;0;50;50;50;50;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 1; 5; 1; 1;0;480;480;0;0;0;0;0;0;0;0;0;0;0;0;0;480;0;183.4;183.4;183.4;183.4;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 1; 5; 1; 2;0;507;507;0;0;0;0;0;0;0;0;0;0;0;0;0;507;0;497.77;497.77;497.77;497.77;0;0
2019;301280;000;031;;9002;3999999;5000948;15;036;0074;;;00036;1800;15;01;31;;2;;;5;2;3; 1;11; 1; 1;0;163;163;0;0;0;0;0;0;0;0;0;0;0;0;0;163;0;0;0;0;0;0;0
